id,topic
11869,teaching
11871,mental health
11871,TEDMED
11871,society
11871,depression
11871,aging
11871,friendship
11871,personal growth
11871,communication
11976,TEDx
11976,parenting
11976,children
11976,creativity
11976,family
11976,humanity
11976,identity
11976,work-life balance
11976,personal growth
11976,social change
11976,society
11997,TED Fellows
11997,activism
11997,theater
11997,art
11997,film
11997,culture
11997,Africa
11997,war
12060,activism
12060,community
12060,family
12060,justice system
12060,law
12060,inequality
12060,social change
12060,prison
12060,society
12066,TEDx
12066,brain
12066,science
12066,mindfulness
12202,religion
12202,faith
12202,Africa
12202,collaboration
12202,community
12202,education
12202,health care
12202,society
12202,social change
12302,TEDMED
12302,Africa
12302,disease
12302,ebola
12302,virus
12302,fear
12302,illness
12302,medicine
12302,health
12302,health care
12303,aging
12303,communication
12303,culture
12303,future
12303,life
12303,personal growth
12303,society
12303,TED Residency
12346,design
12346,map
12346,transportation
12346,history
12347,fashion
12347,design
12347,society
12347,history
12348,writing
12348,design
12348,history
12348,industrial design
12349,design
12349,computers
12349,history
12349,Internet
12349,interface design
12349,programming
12350,play
12350,design
12350,history
12350,music
12351,design
12351,fashion
12351,history
12352,emotions
12352,history
12352,design
12352,architecture
12353,design
12353,history
12353,interface design
12353,Internet
12353,computers
12354,compassion
12354,community
12354,relationships
12354,culture
12354,society
12354,social change
12370,religion
12370,Africa
12370,faith
12370,society
12370,humanity
12370,community
12370,collaboration
12385,oceans
12385,TEDx
12385,TED Fellows
12385,technology
12385,science
12385,marine biology
12385,global commons
12385,fish
12385,collaboration
12385,nature
12385,future
12409,activism
12409,education
12409,disability
12409,community
12409,humanity
12409,identity
12409,personal growth
12409,leadership
12409,social change
12409,society
12409,TEDx
12459,live music
12459,guitar
12459,music
12459,singer
12459,performance
12459,entertainment
12498,art
12498,AI
12498,computers
12498,complexity
12498,emotions
12498,future
12498,technology
12498,intelligence
12501,data
12501,encryption
12501,physics
12501,computers
12501,future
12501,innovation
12501,science
12501,invention
12501,technology
12501,quantum physics
12571,cities
12571,infrastructure
12571,United States
12571,community
12571,culture
12650,global issues
12650,science
12650,food
12650,health
12650,animals
12650,agriculture
12727,language
12727,brain
12727,science
12727,cognitive science
12727,humanity
12727,communication
12727,sound
12729,education
12729,language
12729,speech
12729,communication
12729,sound
12799,science
12799,technology
12799,future
12799,Anthropocene
12799,curiosity
12799,climate change
12799,social change
12799,society
12800,activism
12800,community
12800,culture
12800,history
12800,humanity
12800,identity
12800,inequality
12800,social change
12800,government
12800,society
12800,indigenous peoples
12803,music
12803,vocals
12803,performance
12803,Africa
12803,live music
12803,entertainment
12829,happiness
12829,math
12829,life
12908,TEDx
12908,education
12908,communication
12908,United States
12908,open-source
12983,global issues
12983,poverty
12983,finance
13000,design
13000,creativity
13000,plastic
13000,future
13000,materials
13000,innovation
13000,pollution
13000,nature
13000,sustainability
13000,technology
13009,education
13009,global issues
13009,TED Prize
13009,food
13009,teaching
13009,health
13009,obesity
13010,community
13010,photography
13010,art
13010,activism
13010,public spaces
13010,TED Prize
13011,compassion
13011,TED Prize
13011,collaboration
13011,global issues
13011,cities
13011,humanity
13012,global issues
13012,collaboration
13012,technology
13012,disease
13012,health care
13012,health
13012,Africa
13012,TED Prize
13012,humanity
13012,medicine
13012,society
13012,illness
13013,TED Prize
13013,archaeology
13013,collaboration
13013,ancient world
13013,community
13013,human origins
13013,technology
13013,society
13022,creativity
13022,homelessness
13022,personal growth
13022,activism
13022,humanity
13022,society
13022,social change
13022,art
13029,pollution
13029,oceans
13029,farming
13029,food
13029,life
13029,biosphere
13029,science
13029,marine biology
13035,Africa
13035,art
13035,creativity
13035,humanity
13035,entertainment
13035,future
13035,social change
13035,society
13055,TEDx
13055,art
13055,books
13055,creativity
13055,education
13055,social change
13055,society
13055,teaching
13062,TED Fellows
13062,fungi
13062,science
13062,nature
13062,biology
13062,communication
13062,biodiversity
13062,plants
13195,invention
13195,Africa
13195,engineering
13195,innovation
13195,technology
13195,medicine
13195,health
13195,health care
13217,work
13217,work-life balance
13217,illness
13217,disease
13217,cancer
13217,personal growth
13217,health
13217,community
13247,TEDMED
13247,death
13247,medicine
13247,social change
13247,community
13247,public health
13247,narcotics
13247,addiction
13316,business
13316,education
13316,work
13316,technology
13316,entrepreneur
13316,art
13316,science
13316,science and art
13316,creativity
13316,innovation
13340,Africa
13340,economics
13340,trust
13340,money
13464,architecture
13464,gaming
13464,homelessness
13464,business
13464,design
13464,urban planning
13464,entrepreneur
13465,TEDx
13465,Gender spectrum
13465,gender
13465,parenting
13465,social change
13465,society
13465,Transgender
13476,politics
13476,policy
13476,government
13476,democracy
13476,leadership
13476,activism
13476,future
13476,history
13476,inequality
13476,social change
13476,society
13476,corruption
13476,TEDx
13517,leadership
13517,business
13517,motivation
13517,communication
13517,collaboration
13517,cooperation
13517,goal-setting
13517,potential
13517,personal growth
13518,TED Fellows
13518,gender equality
13518,activism
13518,Internet
13518,bullying
13518,communication
13518,women
13518,computers
13518,society
13518,social change
13518,Middle East
13523,computers
13523,cognitive science
13523,decision-making
13523,choice
13523,TEDx
13523,technology
13523,algorithm
13523,brain
13523,psychology
13567,TED-Ed
13567,animals
13567,nature
13567,insects
13567,biology
13584,journalism
13584,immigration
13584,personal growth
13584,life
13584,identity
13585,personal growth
13585,life
13585,goal-setting
13585,happiness
13585,mind
13585,self
13585,psychology
13585,success
13585,motivation
13586,technology
13586,social media
13586,work
13586,productivity
13586,mental health
13587,life
13587,happiness
13587,personal growth
13587,self
13587,motivation
13588,women
13588,social change
13588,fashion
13588,self
13588,beauty
13588,identity
13588,health
13589,arts
13589,art
13589,design
13589,potential
13589,personal growth
13589,creativity
13589,presentation
13589,communication
13591,TED Fellows
13591,Africa
13591,music
13591,performance
13591,art
13591,live music
13591,entertainment
13720,health
13720,medical research
13720,mining
13720,energy
13720,social change
13720,pollution
13778,compassion
13778,community
13778,food
13778,natural disaster
13778,TEDx
13828,United States
13828,communication
13828,community
13828,education
13828,humanity
13828,race
13828,leadership
13828,social change
13828,society
13828,inequality
13834,family
13834,Africa
13834,refugees
13834,humanity
13834,society
13878,biology
13878,biotech
13878,innovation
13878,health
13878,human body
13878,medicine
13878,public health
13878,social change
13878,science
13878,society
13878,TEDMED
13878,sex
13923,theater
13923,design
13923,creativity
13923,self
13923,TEDx
13923,life
14392,TED Fellows
14392,journalism
14392,immigration
14392,refugees
14392,humanity
14392,history
14392,work
14392,politics
14392,government
14439,big problems
14439,communication
14439,future
14439,humanity
14439,computers
14439,culture
14439,social change
14439,Internet
14439,society
14439,social media
14439,virtual reality
14439,technology
14471,community
14471,activism
14471,inequality
14471,justice system
14471,law
14471,prison
14471,philanthropy
14471,social change
14471,society
14471,United States
14471,Audacious Project
14484,sight
14484,blindness
14484,medicine
14484,medical research
14484,invention
14484,public health
14484,science
14484,data
14484,disease
14484,humanity
14484,society
14484,Audacious Project
14485,animals
14485,biosphere
14485,biodiversity
14485,biology
14485,chemistry
14485,climate change
14485,environment
14485,future
14485,nature
14485,oceans
14485,science
14485,water
14485,marine biology
14485,Audacious Project
14486,science
14486,global issues
14486,society
14486,climate change
14486,technology
14486,environment
14486,data
14486,space
14486,pollution
14486,Audacious Project
14491,activism
14491,social change
14491,history
14491,women
14491,inequality
14491,community
14491,race
14491,gender
14491,health
14491,gender equality
14491,society
14491,Audacious Project
14608,activism
14608,United States
14608,guns
14608,communication
14608,community
14608,culture
14608,education
14608,history
14608,society
14608,leadership
14608,social change
14608,violence
14610,visualizations
14610,film
14613,politics
14613,activism
14613,social change
14613,humanity
14613,society
14613,communication
14613,community
14613,collaboration
14613,empathy
14613,race
14614,activism
14614,gender equality
14614,leadership
14614,humanity
14614,inequality
14614,personal growth
14614,social change
14614,women
14614,society
14614,feminism
14615,adventure
14615,business
14615,cosmos
14615,curiosity
14615,engineering
14615,entrepreneur
14615,extraterrestrial life
14615,future
14615,exploration
14615,humanity
14615,innovation
14615,leadership
14615,rocket science
14615,space
14615,science
14615,universe
15112,live music
15112,music
15112,performance
15112,singer
15112,vocals
15112,entertainment
15149,sexual violence
15149,TED Fellows
15149,law
15149,gender
15149,gender equality
15149,society
15149,social change
15149,government
15149,justice system
15149,United States
15214,bullying
15214,empathy
15214,communication
15214,Internet
15214,personal growth
15214,social change
15214,society
15274,humanity
15274,pollution
15274,climate change
15274,violence
15274,war
15274,data
15274,democracy
15274,history
15274,peace
15274,happiness
15274,politics
15274,society
15274,statistics
15275,discovery
15275,science
15275,failure
15275,education
15275,social change
15275,society
15275,government
15284,Africa
15284,community
15284,humanity
15284,diversity
15284,identity
15284,immigration
15284,TED Residency
15284,social change
15284,society
15289,narcotics
15289,addiction
15289,public health
15289,community
15289,library
15289,society
15289,social change
15289,disease
15289,health
15289,opioids
15290,animals
15290,biology
15290,body language
15290,primates
15290,apes
15290,communication
15290,community
15290,nature
15290,science
15290,politics
15290,empathy
15290,peace
15290,biodiversity
15398,TED Residency
15398,life
15398,garden
15398,art
15398,public spaces
15398,nature
15398,teaching
15398,beauty
15398,culture
15398,plants
15420,gender
15420,activism
15420,Gender spectrum
15420,gender equality
15420,LGBT
15420,humanity
15420,identity
15420,society
15420,community
15420,social change
15420,Transgender
15420,TED Fellows
15452,communication
15452,health
15452,health care
15452,illness
15452,hearing
15452,medical research
15452,medicine
15452,public health
15452,TED Fellows
15452,science
15452,society
15452,technology
15471,collaboration
15471,communication
15471,leadership
15471,social change
15471,society
15471,trust
15471,work
15471,business
15518,creativity
15518,demo
15518,personal growth
15518,design
15518,funny
15518,robots
15518,technology
15531,science
15531,technology
15531,climate change
15531,universe
15531,sustainability
15531,energy
15531,electricity
15531,physics
15536,medical research
15536,medicine
15536,invention
15536,health
15536,science
15536,innovation
15536,technology
15536,design
15537,economics
15537,climate change
15537,infrastructure
15537,future
15537,sustainability
15537,society
15537,social change
15537,history
15537,biosphere
15537,nature
15537,natural resources
15537,community
15537,global issues
15537,pollution
15553,TED Fellows
15553,health
15553,Syria
15553,violence
15553,health care
